subject_id,year_in_study,record_date,activity_level,activity,activity_other,frequency,pace,grade,surface_asphalt,surface_concrete,surface_dirt,surface_grass,surface_rocky,surface_sand,surface_varied,surface_other,surface_other_specify,total_time,total_time_units
grlsK52ZI955,7,2020-06,Moderate,Fetch outside - ground retrieval,,Daily,Run,Moderate,0,0,0,1,0,0,0,0,,7.0,Year
grlsK52ZI955,8,2021-05,Moderate,Fetch outside - air retrieval,,Daily,Run,Moderate,0,0,0,1,0,0,0,0,,9,Year
grlsK5CWL6FF,7,2022-01,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet/hardwood floor,8,Year
grlsK5CWL6FF,7,2022-01,Moderate,Fetch outside - ground retrieval,,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsK5CWL6FF,7,2022-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,1,0,1,0,0,0,0,,8,Year
grlsK5CWL6FF,8,2023-06,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,inside on carpet or floors,9,Year
grlsK5CWL6FF,8,2023-06,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,0,1,0,0,0,0,,9,Year
grlsK5CWL6FF,8,2023-06,Moderate,Fetch outside - ground retrieval,,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,9,Year
grlsK5ZQCBB,3,2018-01,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,hardwood floors and carpet,4.0,Year
grlsK5ZQCBB,3,2018-01,Moderate,Fetch outside - ground retrieval,,Weekly,Average walk,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grlsK5ZQCBB,4,2019-03,Moderate,Active indoor play,,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grlsK604SFEE,3,2018-01,Very active,Active indoor play,,More than daily,Run,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grlsK604SFEE,6,2021-11,Little,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,1,0,0,0,1,home floors,1,Month
grlsK604SFEE,7,2022-04,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,12,Month
grlsK604SFEE,8,2023-04,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet,9,Year
grlsK604SFEE,8,2023-04,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,9,Year
grlsK6PLE6YY,3,2017-05,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grlsK6PLE6YY,3,2017-05,Moderate,Active indoor play,,Daily,Average walk,Flat,0,1,0,0,0,0,0,1,hardwood floor,4.0,Year
grlsK6PLE6YY,3,2017-05,Moderate,Fetch outside - air retrieval,,Weekly,Average walk,Flat,0,1,0,1,0,0,0,0,,4.0,Year
grlsK6PLE6YY,3,2017-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,1,0,0,0,0,,4.0,Year
grlsK6PLE6YY,4,2018-05,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood,5.0,Year
grlsK6PLE6YY,4,2018-05,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grlsK6PLE6YY,4,2018-05,Moderate,Fetch outside - air retrieval,,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsK6PLE6YY,5,2019-05,Little,Active indoor play,,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grlsK6PLE6YY,5,2019-05,Little,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,6.0,Year
grlsK6PLE6YY,6,2020-06,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,7.0,Year
grlsK6PLE6YY,6,2020-06,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,1,0,0,0,0,1,0,,7.0,Year
grlsK6PLE6YY,7,2021-05,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,0,,8,Year
grlsK6PLE6YY,7,2021-05,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,1,0,0,0,0,,8,Year
grlsK6PLE6YY,8,2022-05,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood floors,9,Year
grlsK78Y8VV,3,2017-09,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,4.0,Year
grlsK78Y8VV,4,2018-10,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,1,1,1,0,0,0,,5.0,Year
grlsK78Y8VV,5,2019-10,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,1,0,0,0,0,0,,12.0,Year
grlsK78Y8VV,6,2020-10,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,1,0,0,0,0,0,,6,Year
grlsK78Y8VV,7,2021-10,Very active,"Off leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,0,1,0,1,0,0,0,,8,Year
grlsK78Y8VV,8,2022-10,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,9,Year
grlsK7SQKOAA,3,2016-11,Moderate,Active indoor play,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,carpet and tile,3.0,Year
grlsK7SQKOAA,3,2016-11,Moderate,Agility training/drills,,Weekly,Run,Flat,0,1,0,1,0,0,0,1,stones,3.0,Year
grlsK7SQKOAA,3,2016-11,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsK7SQKOAA,3,2016-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,1,1,0,0,0,0,,3.0,Year
grlsK7SQKOAA,4,2017-11,Moderate,Active indoor play,,More than daily,Run,Flat,0,0,0,0,0,0,0,1,carpet and tile,4.0,Year
grlsK7SQKOAA,4,2017-11,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsK7SQKOAA,4,2017-11,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,1,0,0,0,,4.0,Year
grlsK7SQKOAA,4,2017-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,1,1,1,1,0,0,,4.0,Year
grlsK7SQKOAA,4,2017-11,Moderate,Other,active outdoor play,More than daily,Run,Flat,0,0,0,1,1,0,0,0,,4.0,Year
grlsK7SQKOAA,5,2018-12,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsK7SQKOAA,5,2018-12,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,5.0,Year
grlsK7SQKOAA,5,2018-12,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet/tile,5.0,Year
grlsK7SQKOAA,6,2019-11,Moderate,Active indoor play,,More than daily,Run,Flat,0,0,0,0,0,0,0,1,carpet and tile,7.0,Year
grlsK7SQKOAA,6,2019-11,Moderate,Agility training/drills,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsK7SQKOAA,6,2019-11,Moderate,Fetch outside - ground retrieval,,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,7.0,Year
grlsK7SQKOAA,6,2019-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,7.0,Year
grlsK7SQKOAA,7,2020-11,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet/tile,7,Year
grlsK7SQKOAA,7,2020-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,1,0,1,1,1,1,0,0,,7,Year
grlsK7SQKOAA,7,2020-11,Moderate,Other,active play with other dogs,More than daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,7,Year
grlsK7SQKOAA,8,2021-11,Moderate,Other,"active indoor play, active outdoor play",More than daily,Run,Flat,0,0,1,1,0,0,0,0,,8,Year
grlsK84M6ENN,3,2017-11,Moderate,Fetch outside - ground retrieval,,More than daily,Average walk,Flat,0,0,1,1,0,0,0,0,,12.0,Month
grlsK84M6ENN,4,2018-11,Moderate,Fetch outside - ground retrieval,,More than daily,Brisk walk,Moderate,0,1,1,1,1,0,0,0,,12.0,Month
grlsK84M6ENN,5,2020-01,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Jog,Flat,0,0,1,1,0,0,0,0,,12.0,Year
grlsK84M6ENN,6,2020-11,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,7,Year
grlsK84M6ENN,6,2020-11,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Flat,0,0,0,1,0,0,0,0,,7,Year
grlsK84M6ENN,6,2020-11,Moderate,Active indoor play,,More than daily,Slow walk,Flat,0,0,0,0,0,0,0,1,"wood floors, rugs",7,Year
grlsK84M6ENN,6,2020-11,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,6,Year
grlsK84M6ENN,7,2021-11,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,12,Year
grlsK84M6ENN,7,2021-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,1,0,0,0,0,,12,Year
grlsK84M6ENN,8,2023-01,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,1,1,0,0,0,0,,9,Year
grlsK84M6ENN,8,2023-01,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,1,0,0,0,0,,9,Year
grlsK8JL2ZZ,3,2017-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,1,0,0,0,0,,3.0,Year
grlsK8JL2ZZ,4,2018-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,1,0,0,0,0,,12.0,Year
grlsK8JL2ZZ,5,2019-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,1,0,0,0,0,,5.0,Year
grlsK8JL2ZZ,6,2020-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,1,0,0,0,0,,6,Year
grlsK8JL2ZZ,6,2020-11,Moderate,Active indoor play,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,floor,6,Year
grlsK8JL2ZZ,7,2021-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,1,0,0,0,0,,7,Year
grlsK8JL2ZZ,8,2022-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,0,1,0,0,0,0,,8,Year
grlsK9NCFGFF,3,2017-03,Very active,Other,"active outdoor play, active play with other dogs",More than daily,Run,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grlsK9NCFGFF,3,2017-03,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,1,1,0,0,0,0,0,,3.0,Year
grlsK9NCFGFF,3,2017-03,Very active,"Off leash (obedience training, walking or running)",,Monthly,Brisk walk,Steep,0,0,1,1,1,1,1,1,"mountain hiking, all terrain & grade",3.0,Year
grlsK9NCFGFF,4,2018-03,Moderate,"Off leash (obedience training, walking or running)",,Monthly,Average walk,Steep,0,0,1,1,0,0,1,0,,3.0,Year
grlsK9NCFGFF,4,2018-03,Moderate,"On leash (obedience training, walking or running)",,Monthly,Average walk,Steep,0,0,1,1,1,0,1,0,,3.0,Year
grlsK9NCFGFF,4,2018-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,1,0,0,0,1,0,,3.0,Year
grlsK9NCFGFF,4,2018-03,Moderate,Other,"active outdoor play, active play with other dogs",More than daily,Jog,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsK9NCFGFF,5,2019-04,Very active,Fetch outside - ground retrieval,,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsK9NCFGFF,5,2019-04,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,1,1,0,0,0,0,0,,5.0,Year
grlsK9NCFGFF,5,2019-04,Very active,Other,"hiking, off leash (obedience/training/walking or running), on leash (obedience/training/walking or running)",Weekly,Average walk,Moderate,0,0,1,0,0,0,1,0,,5.0,Year
grlsK9NCFGFF,6,2020-02,Moderate,Fetch outside - ground retrieval,,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsK9NCFGFF,6,2020-02,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,1,1,0,0,0,1,0,,6.0,Year
grlsK9NCFGFF,6,2020-02,Moderate,"On leash (obedience training, walking or running)",,Monthly,Average walk,Moderate,0,0,1,0,1,0,1,0,,6.0,Year
grlsK9NCFGFF,7,2021-03,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,1,1,1,1,1,0,,6,Year
grlsK9NCFGFF,7,2021-03,Very active,"Off leash (obedience training, walking or running)",,Monthly,Brisk walk,Moderate,0,0,1,1,1,1,1,0,,6,Year
grlsK9NCFGFF,7,2021-03,Very active,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,1,1,0,0,0,0,,5,Year
grlsK9NCFGFF,8,2022-02,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,1,0,0,0,0,,8,Year
grlsK9NCFGFF,8,2022-02,Moderate,"Off leash (obedience training, walking or running)",,Monthly,Brisk walk,Moderate,0,0,1,1,1,0,1,0,,7,Year
grlsK9NCFGFF,8,2022-02,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,1,0,0,0,1,0,,7,Year
grlsKBC5OMNN,3,2017-08,Moderate,Active indoor play,,More than daily,Slow walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grlsKBC5OMNN,4,2018-08,Little,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,4.0,Year
grlsKBC5OMNN,5,2019-08,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet,5.0,Year
grlsKBC5OMNN,5,2019-08,Moderate,"On leash (obedience training, walking or running)",,Monthly,Average walk,Flat,0,0,0,0,0,0,1,0,,2.0,Year
grlsKBC5OMNN,6,2020-08,Little,Fetch outside - ground retrieval,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,6,Year
grlsKBC5OMNN,7,2021-08,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet,7,Year
grlsKBC5OMNN,8,2022-08,Moderate,Other,fetch indoor - unspecified,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet,8,Year
grlsKBPBMGUU,4,2016-11,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,0,0,1,0,0,0,,5.0,Year
grlsKC9OFFBB,3,2017-04,Moderate,Other,"active play with other dogs, dog park play",More than daily,Run,Moderate,0,0,0,1,0,0,0,0,,3.0,Month
grlsKC9OFFBB,4,2018-04,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, wood floor",5.0,Year
grlsKC9OFFBB,4,2018-04,Moderate,Other,"active outdoor play, active play with other dogs, chasing wildlife",More than daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grlsKC9OFFBB,5,2019-06,Moderate,Other,"dog park play, open access of property",More than daily,Jog,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grlsKC9OFFBB,6,2020-04,Moderate,Other,"dog park play, open access of property",Daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,7.0,Year
grlsKC9OFFBB,7,2021-03,Moderate,Other,open access of property,More than daily,Jog,Moderate,0,0,0,1,0,0,0,0,,7,Year
grlsKC9OFFBB,7,2021-03,Moderate,Other,active play with other dogs,More than daily,Jog,Moderate,0,0,0,1,0,0,0,0,,7,Year
grlsKCRLVIKK,3,2015-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,1,1,0,0,0,0,0,0,,3.0,Year
grlsKCRLVIKK,4,2016-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,0,0,0,0,0,0,,5.0,Year
grlsKCRLVIKK,5,2017-11,Moderate,Active indoor play,,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,6.0,Year
grlsKCRLVIKK,6,2018-10,Little,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,7.0,Year
grlsKCRLVIKK,7,2019-10,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,8.0,Year
grlsKCRLVIKK,8,2020-11,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Flat,0,1,0,1,0,0,0,0,,8,Year
grlsKCRLVIKK,8,2020-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,1,0,,8,Year
grlsKE9A6M77,3,2018-01,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grlsKE9A6M77,3,2018-01,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,agility mats,3.0,Year
grlsKE9A6M77,3,2018-01,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,3.0,Year
grlsKE9A6M77,4,2019-01,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,4.0,Year
grlsKE9A6M77,5,2020-03,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,rubber mats,5.0,Year
grlsKE9A6M77,5,2020-03,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,turf,5.0,Year
grlsKE9A6M77,5,2020-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,1,0,0,0,0,0,,5.0,Year
grlsKE9A6M77,6,2021-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,6,Year
grlsKE9A6M77,6,2021-01,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,6,Year
grlsKE9A6M77,7,2022-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,0,0,0,1,0,0,0,,7,Year
grlsKE9A6M77,8,2023-02,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,rubber mats,7,Year
grlsKE9A6M77,8,2023-02,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,0,0,0,1,0,,7,Year
grlsKFBMOM22,3,2017-06,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, linoleum",3.0,Year
grlsKFBMOM22,3,2017-06,Moderate,Active indoor play,,Weekly,Jog,Flat,0,0,0,0,0,0,0,1,indoor padding,6.0,Month
grlsKFBMOM22,3,2017-06,Moderate,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsKFBMOM22,3,2017-06,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsKFBMOM22,3,2017-06,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsKFBMOM22,3,2017-06,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsKFBMOM22,4,2018-06,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,"carpet, vinyl",3.0,Month
grlsKFBMOM22,4,2018-06,Moderate,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Month
grlsKFBMOM22,4,2018-06,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Month
grlsKFBMOM22,4,2018-06,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,3.0,Month
grlsKFBMOM22,5,2019-05,Moderate,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Month
grlsKFBMOM22,5,2019-05,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet and viynal,12.0,Month
grlsKFBMOM22,5,2019-05,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Month
grlsKFBMOM22,5,2019-05,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,12.0,Month
grlsKFBMOM22,5,2019-05,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,12.0,Month
grlsKFBMOM22,6,2020-06,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,6.0,Year
grlsKFBMOM22,6,2020-06,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsKFBMOM22,6,2020-06,Moderate,Fetch outside - air retrieval,,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsKFBMOM22,6,2020-06,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsKFBMOM22,6,2020-06,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsKFBMOM22,7,2021-06,Moderate,Fetch outside - ground retrieval,,Weekly,Jog,Flat,0,0,0,1,0,0,0,0,,7,Year
grlsKFBMOM22,7,2021-06,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,1,0,0,1,0,,7,Year
grlsKFBMOM22,7,2021-06,Moderate,Fetch outside - air retrieval,,Monthly,Jog,Flat,0,0,0,1,0,0,0,0,,7,Year
grlsKFBMOM22,8,2022-05,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsKFBMOM22,8,2022-05,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grlsKFBMOM22,8,2022-05,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsKFJ2QCJJ,3,2016-01,Very active,"On leash (obedience training, walking or running)",,Daily,Jog,Flat,0,1,0,0,0,0,0,0,,4.0,Year
grlsKFJ2QCJJ,4,2017-01,Very active,"On leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,1,0,0,0,0,0,0,,5.0,Year
grlsKFJ2QCJJ,5,2018-01,Very active,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,1.0,Year
grlsKFJ2QCJJ,5,2018-01,Very active,"On leash (obedience training, walking or running)",,Weekly,Jog,Moderate,0,0,0,0,0,0,1,0,,7.0,Year
grlsKFJ2QCJJ,6,2019-01,Very active,Active indoor play,,More than daily,Jog,Flat,0,0,0,0,0,0,0,1,carpet,3.0,Month
grlsKFJ2QCJJ,6,2019-01,Very active,"On leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,1,0,0,0,1,1,0,,7.0,Year
grlsKFJ2QCJJ,7,2020-01,Very active,"On leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,0,0,0,0,0,1,0,,7.0,Year
grlsKFJ2QCJJ,8,2021-01,Very active,"On leash (obedience training, walking or running)",,Daily,Jog,Flat,1,0,0,0,0,0,0,0,,8,Year
grlsKGJ5C7DD,3,2017-03,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,1,0,0,1,0,0,0,0,,4.0,Year
grlsKGJ5C7DD,4,2018-03,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,5.0,Year
grlsKGJ5C7DD,5,2019-03,Moderate,"On leash (obedience training, walking or running)",,More than daily,Jog,Moderate,0,0,0,0,0,0,1,0,,5.0,Year
grlsKGJ5C7DD,6,2020-03,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,1,0,0,1,0,0,0,0,,6.0,Year
grlsKGJ5C7DD,7,2021-02,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,1,0,0,0,0,0,0,0,,7,Year
grlsKGJ5C7DD,8,2022-03,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Flat,1,0,0,1,0,0,0,0,,9,Year
grlsKGJ5C7DD,8,2022-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,1,0,0,0,0,,9,Year
grlsKIUYF2II,3,2016-04,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood floor,3.0,Year
grlsKIUYF2II,3,2016-04,Moderate,Agility training/drills,,Monthly,Run,Moderate,0,0,0,0,0,0,0,1,specialty floor,3.0,Year
grlsKIUYF2II,3,2016-04,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grlsKIUYF2II,3,2016-04,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grlsKIUYF2II,3,2016-04,Moderate,Other,hunting,Rarely,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,4.0,Year
grlsKIUYF2II,3,2016-04,Moderate,Other,swimming - unspecified,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,water,4.0,Year
grlsKIUYF2II,4,2017-05,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,hardwood,5.0,Year
grlsKIUYF2II,4,2017-05,Moderate,Agility training/drills,,Weekly,Jog,Moderate,0,0,0,0,0,0,0,1,rubber mat,6.0,Month
grlsKIUYF2II,4,2017-05,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,9.0,Month
grlsKIUYF2II,4,2017-05,Moderate,Other,swimming - unspecified,Weekly,Slow walk,Flat,0,0,0,0,0,0,0,1,lake water,6.0,Month
grlsKIUYF2II,5,2018-03,Very active,Active indoor play,,More than daily,Slow walk,Flat,0,0,0,0,0,0,1,0,,6.0,Year
grlsKIUYF2II,5,2018-03,Very active,Agility training/drills,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,foam mat,4.0,Year
grlsKIUYF2II,5,2018-03,Very active,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsKIUYF2II,5,2018-03,Very active,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,6.0,Year
grlsKIUYF2II,5,2018-03,Very active,Other,swimming - unspecified,Weekly,Average walk,Flat,0,0,0,0,0,0,0,1,water - swimming,6.0,Year
